file_name,sheet_name,year_guess,period_guess,column_name,non_null_count,unique_count,numeric_like,example_values
Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,2023,,Unnamed: 0,42,36,False,المصروفات | المصروفات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م)  | (مليون ريال) | المصروفات* |  تعويضات العاملين
Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,2023,,Unnamed: 1,34,34,True,Q1 | 2023م | 134066.47103604002 | 54102.3365797025 | 9927.62927257
Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,2023,,Unnamed: 2,23,23,True,Q1 | 2023 | 134066.47103604002 | 54102.3365797025 | 9927.62927257
Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,2023,,Unnamed: 3,36,36,False,Expenditures | Actual expenditures in Q1 of FY 2023 |  (SAR Million) | Expenditures* | Compensation of Employees
Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,2023,,Unnamed: 4,24,24,False,Actual expenditures in Q1 of FY 2022 Vs. Q1 of FY 2023 |  (SAR Million) | Expenditures* | Compensation of Employees | Use of Goods and Services
Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,2023,,Unnamed: 5,12,12,True,نسبة التغير للمنصرف الفعلي حتى الربع الحالي مقارنة بالفترة المماثلة من العام السابق | Change  % | 0.5255928360105564 | 0.3800746927430976 | 0.14998493859760686
Quarterly Budget Performance Report_Q1_2023.xlsx,Expenditures,2023,,Unnamed: 6,16,16,False,Expenditures | Actual expenditures in Q1 of FY 2022 Vs. Q1 of FY 2023 |  (SAR Million) | Sector | Public Administration
Quarterly Budget Performance Report_Q1_2023.xlsx,Surplus - (Deficit),2023,,Unnamed: 0,12,12,False,التمويـــل | نتائج الفائض/(العجز) ومصادر التمويـــل للربع الأول للسنة المالية 1444 / 1445هـ  (2023م) | (مليون ريال) | البيان | فائض/(عجز) الفترة
Quarterly Budget Performance Report_Q1_2023.xlsx,Surplus - (Deficit),2023,,Unnamed: 1,7,4,True,Q1 2023 | -2910.375343265536 | 0 | 0 | 0
Quarterly Budget Performance Report_Q1_2023.xlsx,Surplus - (Deficit),2023,,Unnamed: 2,12,12,False,Financing | Budget Financing in Q1 of FY 2023 |  (SAR Million) | Item | Surplus/(Deficit)
Quarterly Budget Performance Report_Q1_2023.xlsx,Gov.Reserve,2023,,Unnamed: 0,10,9,False,رصيد الاحتياطي العام للدولة والحساب الجاري  | للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | (مليون ريال) | رصيد الاحتياطي العام للدولة | Government Reserve
Quarterly Budget Performance Report_Q1_2023.xlsx,Gov.Reserve,2023,,Unnamed: 1,2,2,True,415050.07257003 | 35388.82352787748
Quarterly Budget Performance Report_Q1_2023.xlsx,Gov.Reserve,2023,,Unnamed: 2,6,5,False,Government Reserve and Current Account  |  in Q1 of FY 2023 |  (SAR Million) | End of Period Balance | End of Period Balance
Quarterly Budget Performance Report_Q1_2023.xlsx,Debt,2023,,Unnamed: 0,5,5,False,الديــــن العــــام | الدين العام للربع الأول للسنة المالية   1444/ 1445هـ (2023م) | (مليون ريال) | الدين العام | أداء الميزانية العامة للدولة للربع الأول من السنة المالية الحالية   1444/ 1445هـ (2023م) 
Quarterly Budget Performance Report_Q1_2023.xlsx,Debt,2023,,Unnamed: 1,6,6,False,البيان | الرصيد أول الفترة | الإصدارات أو الاقتراض  | سداد أصل الدين  | إطفاء سندات حكومية
Quarterly Budget Performance Report_Q1_2023.xlsx,Debt,2023,,Unnamed: 2,9,9,True,الدين الداخلي | Domestic Debt | 990084 | 614956 | 12412.26855091
Quarterly Budget Performance Report_Q1_2023.xlsx,Debt,2023,,Unnamed: 3,7,7,True,الدين الخارجي | External Debt | 375128 | 37500 | 68878
Quarterly Budget Performance Report_Q1_2023.xlsx,Debt,2023,,Unnamed: 4,6,6,False,Item | Beginning of Period Balance | Issuances or Borrowings | Principal Repayment | Amortization of Government Bonds
Quarterly Budget Performance Report_Q1_2023.xlsx,Debt,2023,,Unnamed: 5,5,4,False,Public Debt | Public debt in Q1 of FY 2023 |  (SAR Million) | Public Debt | Quarterly Budget Performance Report of FY 2023 Q1 (1444 / 1445 H)
Quarterly Budget Performance Report_Q1_2023.xlsx,Appendix,2023,,Unnamed: 0,16,16,False,ملحق تعريف بنود الإيرادات والمصروفات  | حسب دليل إحصاءات مالية الحكومة (GFSM 2014) | البند | الضرائب على الدخل والأرباح والمكاسب الرأسمالية  | الضرائب على السلع والخدمات
Quarterly Budget Performance Report_Q1_2023.xlsx,Appendix,2023,,Unnamed: 1,14,14,False,مكوناته | ضريبة دخل الشركات و المنشآت وضريبة الاستقطاع لغير المقيمين. | ضرائب السلع أو مزاولة أنشطة معينة (ضريبة القيمة المضافة والضريبة الانتقائية والمقابل المالي على الوافدين). | هي رسوم على السلع لأنها تدخل البلد المعني أو على خدمات، لأنها مقدمة من غير مقيمين إلى مقيمين. وقد تفرض هذه الرسوم لأغراض جباية الإيرادات أو لأغراض الحماية، وقد تحدد على أساس معين أو حسب القيمة. | الضرائب الأخرى المدفوعة من شركات الأعمال فقط (زكاة الشركات والمنشآت) والضرائب غير المصنفة. 
Quarterly Budget Performance Report_Q1_2023.xlsx,Appendix,2023,,Unnamed: 2,14,14,False,"Definition | Consists of taxes assessed on the actual or presumed incomes of institutional units. | taxes on the production, activities (Excise Tax, VAT and Expat Levy). | Taxes that are payable when goods or services cross the national or customs frontiers of the economic territory, provided from nonresidents to residents. These fees might be imposed for revenue collection or protection purposes and may be determined on a certain criteria or by value. | Other taxes paid by businesses only (corporate Zakat) and unidentified taxes."
Quarterly Budget Performance Report_Q1_2023.xlsx,Appendix,2023,,Unnamed: 3,16,16,False,"The Definition of revenues and Expenses  | as Outlined in IMF (GFSM 2014) | Item | Taxes on Income, Profits, and capital Gains | Taxes on Goods and Services"
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,T.CONTENT,2023,,Unnamed: 0,10,10,False,"العنوان | مقدمة | الميزانيـــــة العامـــــة للدولــــــة
للسنة المالية 1445/1444هـ (2023م) | الملخص التنفيذي لأداء الميزانيـــــة العامـــــة للدولــــــة
للنصف الأول من السنة المالية 1445/1444هـ (2023م) | الإيرادات"
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,T.CONTENT,2023,,Unnamed: 1,10,10,False,"Subject | Introduction | The Government Budget 
For FY 2023 | Summary of H1 Performance | Revenues"
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,INTRODUCTION,2023,,Unnamed: 1,2,2,False,مقدمة | تم إعداد هذا التقرير الربع سنوي من قبل وزارة المالية، ويحتوي على بيانات تفصيلية لحركة الإيرادات والمصروفات خلال الربع المحدد بالتقرير، إضافة إلى الفائض (أو العجز) المحقق وآلية تمويله والدين العام، بالاضافة إلى رصيد الاحتياطي العام للدولة والحساب الجاري. وتسعى وزارة المالية من خلال نشر هذا التقرير - بشكل دوري - إلى إعطاء مزيد من الشفافية حول أداء المالية العامة وفق معايير الإفصاح المالي. كما تجدر الإشارة إلى أن إعداد الميزانية العامة للدولة يتم على الأساس المحاسبي النقدي، مع العلم أن البيانات المالية الواردة في التقرير مبوبة حسب دليل إحصاءات مالية الحكومة (GFSM 2014)، الذي يُصدره صندوق النقد الدولي كتصنيف عالمي موحد. كما يتضمن التقرير قائمة بالمصطلحات وشروحاتها.
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,INTRODUCTION,2023,,Unnamed: 10,1,1,False,"This quarterly report is published by the Ministry of Finance (MoF) to provide detailed fiscal data covering performance during the specified quarter including revenues, expenditures, it’s funding sources and the change in public debt, In addition to government reserve and current account. Through the periodical publication of this report, budget deficit, MoF seeks to enhance transparency in accordance with financial disclosure standards. 
It should be noted that fiscal accounts as presented in this report are based on cash basis of accounting and are classified according to the Government Finance Statistics Manual (GFSM 2014), published by the International Monetary Fund (IMF). A glossary section is provided at the end of this report. "
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,INTRODUCTION,2023,,Unnamed: 15,1,1,False,INTRODUCTION
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,GOV.BUD,2023,,Unnamed: 0,7,7,False,"الميزانية العامة للدولة 
 | للسنة المالية 1445/1444هـ (2023م) | (مليون ريال) | البيان | إجمالي الإيرادات"
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,GOV.BUD,2023,,Unnamed: 1,5,5,True,"FY 2022
Budget | ميزانية
السنة المالية 1444/1443هـ
(2022م) | 1045090 | 955000 | 90090"
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,GOV.BUD,2023,,Unnamed: 2,5,5,True,"FY 2022
Actual | ميزانية
السنة المالية 1444/1443هـ
(2022م) | 1268163.723454302 | 1164308.8432161123 | 103854.8802381896"
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,GOV.BUD,2023,,Unnamed: 3,5,5,True,"FY 2023
Budget | ميزانية
السنة المالية 1445/1444هـ
(2023م) | 1130000 | 1114000.0000000002 | 15999.999999999767"
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,GOV.BUD,2023,,Unnamed: 4,6,6,False,The Government Budget for FY 2023 |  (SAR Million) | Items | Total Revenues | Total Expenditures
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Summary,2023,,Unnamed: 0,6,5,False,الملخص التنفيذي | النتائج الفعلية لأداء الميزانية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | (مليون ريال) | النتائج الفعلية لأداء الميزانية للنصف الأول من السنة المالية 1445/1444هـ (2023م) | (مليون ريال)
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Summary,2023,,Unnamed: 14,1,1,False,Quarterly Budget Performance Report of FY 2023 Q2 (1444/1445 H)
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Summary,2023,,Unnamed: 16,6,5,False,Summary of Q2 Performance | Actual performance in Q2 of FY 2023 |  (SAR Million) | Summary of H1 Performance | Actual performance in H1 of FY 2023
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,2023,,Unnamed: 0,38,19,False,الإيرادات | الإيرادات الفعلية للنصف الأول من السنة المالية 1444/ 1445هـ (2023م)  | (مليون ريال) | الإيرادات* | الإيرادات النفطية
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,2023,,Unnamed: 1,20,18,True,Change  | % | -0.28208632432783065 | 0.629739325703957 | 0.02974036922018075
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,2023,,Unnamed: 2,30,22,True,الإجمالي | Total | 358345.200205987 | 23868.62560204 | 129216.86242132001
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,2023,,Unnamed: 3,30,28,True,Q2 | 2023 | 179739.739495987 | 16680.38199858 | 66129.92651132001
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,2023,,Unnamed: 4,34,24,False,Q1 | 2023 | 178605.46071 | 7188.2436034600005 | 63086.93591
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,2023,,Unnamed: 6,12,12,False,Revenues | Actual revenues in H1 of FY 2023 |  (SAR Million) | Revenues* | Oil Revenues
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,2023,,Unnamed: 0,55,37,False,المصروفات | المصروفات الفعلية للنصف الأول من السنة المالية 1444/ 1445هـ (2023م)  | (مليون ريال) | المصروفات* |  تعويضات العاملين
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,2023,,Unnamed: 1,44,42,True,Total | 265947.26027357 | 116163.4493912025 | 18633.073100939997 | 13776.678323940001
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,2023,,Unnamed: 2,45,32,True,Q2 | 2023 | 131880.78923753 | 62061.1128115 | 8705.443828369996
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,2023,,Unnamed: 3,45,44,True,Q1 | 2023 | 134066.47103604002 | 54102.3365797025 | 9927.62927257
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,2023,,Unnamed: 4,49,27,False,Expenditures | Actual expenditures in H1 of FY 2023 |  (SAR Million) | Expenditures* | Compensation of Employees
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Expenditures,2023,,Unnamed: 5,12,12,True,نسبة التغير للمنصرف الفعلي للنصف الحالي مقارنة بالفترة المماثلة من العام السابق | Change  % | 0.22685470045320288 | 0.05830053720868977 | 0.09840670681263086
